Zeit,Wert
2020-01-01 00:00:02.399,40.1115
2020-01-01 00:00:02.400,40.2995
2020-01-01 00:00:02.401,40.4863
2020-01-01 00:00:02.402,40.6713
2020-01-01 00:00:02.403,40.8535
2020-01-01 00:00:02.404,41.0324
2020-01-01 00:00:02.405,41.2073
2020-01-01 00:00:02.406,41.3773
2020-01-01 00:00:02.407,41.5420
2020-01-01 00:00:02.408,41.7005
2020-01-01 00:00:02.409,41.8523
2020-01-01 00:00:02.410,41.9968
2020-01-01 00:00:02.411,42.1335
2020-01-01 00:00:02.412,42.2617
2020-01-01 00:00:02.413,42.3810
2020-01-01 00:00:02.414,42.4909
2020-01-01 00:00:02.415,42.5910
2020-01-01 00:00:02.416,42.6808
2020-01-01 00:00:02.417,42.7601
2020-01-01 00:00:02.418,42.8284
2020-01-01 00:00:02.419,42.8856
2020-01-01 00:00:02.420,42.9315
2020-01-01 00:00:02.421,42.9657
2020-01-01 00:00:02.422,42.9883
2020-01-01 00:00:02.423,42.9990
2020-01-01 00:00:02.424,42.9979
2020-01-01 00:00:02.425,42.9850
2020-01-01 00:00:02.426,42.9603
2020-01-01 00:00:02.427,42.9239
2020-01-01 00:00:02.428,42.8760
2020-01-01 00:00:02.429,42.8168
2020-01-01 00:00:02.430,42.7464
2020-01-01 00:00:02.431,42.6651
2020-01-01 00:00:02.432,42.5734
2020-01-01 00:00:02.433,42.4715
2020-01-01 00:00:02.434,42.3598
2020-01-01 00:00:02.435,42.2389
2020-01-01 00:00:02.436,42.1091
2020-01-01 00:00:02.437,41.9710
2020-01-01 00:00:02.438,41.8251
2020-01-01 00:00:02.439,41.6719
2020-01-01 00:00:02.440,41.5122
2020-01-01 00:00:02.441,41.3466
2020-01-01 00:00:02.442,41.1756
2020-01-01 00:00:02.443,41.0000
2020-01-01 00:00:02.444,40.8204
2020-01-01 00:00:02.445,40.6376
2020-01-01 00:00:02.446,40.4523
2020-01-01 00:00:02.447,40.2651
2020-01-01 00:00:02.448,40.0770
2020-01-01 00:00:02.449,39.8885
2020-01-01 00:00:02.450,39.7005
2020-01-01 00:00:02.451,39.5137
2020-01-01 00:00:02.452,39.3287
2020-01-01 00:00:02.453,39.1465
2020-01-01 00:00:02.454,38.9676
2020-01-01 00:00:02.455,38.7927
2020-01-01 00:00:02.456,38.6227
2020-01-01 00:00:02.457,38.4580
2020-01-01 00:00:02.458,38.2995
2020-01-01 00:00:02.459,38.1477
2020-01-01 00:00:02.460,38.0032
2020-01-01 00:00:02.461,37.8665
2020-01-01 00:00:02.462,37.7383
2020-01-01 00:00:02.463,37.6190
2020-01-01 00:00:02.464,37.5091
2020-01-01 00:00:02.465,37.4090
2020-01-01 00:00:02.466,37.3192
2020-01-01 00:00:02.467,37.2399
2020-01-01 00:00:02.468,37.1716
2020-01-01 00:00:02.469,37.1144
2020-01-01 00:00:02.470,37.0685
2020-01-01 00:00:02.471,37.0343
2020-01-01 00:00:02.472,37.0117
2020-01-01 00:00:02.473,37.0010
2020-01-01 00:00:02.474,37.0021
2020-01-01 00:00:02.475,37.0150
2020-01-01 00:00:02.476,37.0397
2020-01-01 00:00:02.477,37.0761
2020-01-01 00:00:02.478,37.1240
2020-01-01 00:00:02.479,37.1832
2020-01-01 00:00:02.480,37.2536
2020-01-01 00:00:02.481,37.3349
2020-01-01 00:00:02.482,37.4266
2020-01-01 00:00:02.483,37.5285
2020-01-01 00:00:02.484,37.6402
2020-01-01 00:00:02.485,37.7611
2020-01-01 00:00:02.486,37.8909
2020-01-01 00:00:02.487,38.0290
2020-01-01 00:00:02.488,38.1749
2020-01-01 00:00:02.489,38.3281
2020-01-01 00:00:02.490,38.4878
2020-01-01 00:00:02.491,38.6534
2020-01-01 00:00:02.492,38.8244
2020-01-01 00:00:02.493,39.0000
2020-01-01 00:00:02.494,39.1796
2020-01-01 00:00:02.495,39.3624
2020-01-01 00:00:02.496,39.5477
2020-01-01 00:00:02.497,39.7349
2020-01-01 00:00:02.498,39.9230
2020-01-01 00:00:02.499,40.1115
2020-01-01 00:00:02.500,40.2995
2020-01-01 00:00:02.501,40.4863
2020-01-01 00:00:02.502,40.6713
2020-01-01 00:00:02.503,40.8535
2020-01-01 00:00:02.504,41.0324
2020-01-01 00:00:02.505,41.2073
2020-01-01 00:00:02.506,41.3773
2020-01-01 00:00:02.507,41.5420
2020-01-01 00:00:02.508,41.7005
2020-01-01 00:00:02.509,41.8523
2020-01-01 00:00:02.510,41.9968
2020-01-01 00:00:02.511,42.1335
2020-01-01 00:00:02.512,42.2617
2020-01-01 00:00:02.513,42.3810
2020-01-01 00:00:02.514,42.4909
2020-01-01 00:00:02.515,42.5910
2020-01-01 00:00:02.516,42.6808
2020-01-01 00:00:02.517,42.7601
2020-01-01 00:00:02.518,42.8284
2020-01-01 00:00:02.519,42.8856
2020-01-01 00:00:02.520,42.9315
2020-01-01 00:00:02.521,42.9657
2020-01-01 00:00:02.522,42.9883
2020-01-01 00:00:02.523,42.9990
2020-01-01 00:00:02.524,42.9979
2020-01-01 00:00:02.525,42.9850
2020-01-01 00:00:02.526,42.9603
2020-01-01 00:00:02.527,42.9239
2020-01-01 00:00:02.528,42.8760
2020-01-01 00:00:02.529,42.8168
2020-01-01 00:00:02.530,42.7464
2020-01-01 00:00:02.531,42.6651
2020-01-01 00:00:02.532,42.5734
2020-01-01 00:00:02.533,42.4715
2020-01-01 00:00:02.534,42.3598
2020-01-01 00:00:02.535,42.2389
2020-01-01 00:00:02.536,42.1091
2020-01-01 00:00:02.537,41.9710
2020-01-01 00:00:02.538,41.8251
2020-01-01 00:00:02.539,41.6719
2020-01-01 00:00:02.540,41.5122
2020-01-01 00:00:02.541,41.3466
2020-01-01 00:00:02.542,41.1756
2020-01-01 00:00:02.543,41.0000
2020-01-01 00:00:02.544,40.8204
2020-01-01 00:00:02.545,40.6376
2020-01-01 00:00:02.546,40.4523
2020-01-01 00:00:02.547,40.2651
2020-01-01 00:00:02.548,40.0770
2020-01-01 00:00:02.549,39.8885
2020-01-01 00:00:02.550,39.7005
2020-01-01 00:00:02.551,39.5137
2020-01-01 00:00:02.552,39.3287
2020-01-01 00:00:02.553,39.1465
2020-01-01 00:00:02.554,38.9676
2020-01-01 00:00:02.555,38.7927
2020-01-01 00:00:02.556,38.6227
2020-01-01 00:00:02.557,38.4580
2020-01-01 00:00:02.558,38.2995
2020-01-01 00:00:02.559,38.1477
2020-01-01 00:00:02.560,38.0032
2020-01-01 00:00:02.561,37.8665
2020-01-01 00:00:02.562,37.7383
2020-01-01 00:00:02.563,37.6190
2020-01-01 00:00:02.564,37.5091
2020-01-01 00:00:02.565,37.4090
2020-01-01 00:00:02.566,37.3192
2020-01-01 00:00:02.567,37.2399
2020-01-01 00:00:02.568,37.1716
2020-01-01 00:00:02.569,37.1144
2020-01-01 00:00:02.570,37.0685
2020-01-01 00:00:02.571,37.0343
2020-01-01 00:00:02.572,37.0117
2020-01-01 00:00:02.573,37.0010
2020-01-01 00:00:02.574,37.0021
2020-01-01 00:00:02.575,37.0150
2020-01-01 00:00:02.576,37.0397
2020-01-01 00:00:02.577,37.0761
2020-01-01 00:00:02.578,37.1240
2020-01-01 00:00:02.579,37.1832
2020-01-01 00:00:02.580,37.2536
2020-01-01 00:00:02.581,37.3349
2020-01-01 00:00:02.582,37.4266
2020-01-01 00:00:02.583,37.5285
2020-01-01 00:00:02.584,37.6402
2020-01-01 00:00:02.585,37.7611
2020-01-01 00:00:02.586,37.8909
2020-01-01 00:00:02.587,38.0290
2020-01-01 00:00:02.588,38.1749
2020-01-01 00:00:02.589,38.3281
2020-01-01 00:00:02.590,38.4878
2020-01-01 00:00:02.591,38.6534
2020-01-01 00:00:02.592,38.8244
2020-01-01 00:00:02.593,39.0000
2020-01-01 00:00:02.594,39.1796
2020-01-01 00:00:02.595,39.3624
2020-01-01 00:00:02.596,39.5477
2020-01-01 00:00:02.597,39.7349
2020-01-01 00:00:02.598,39.9230
2020-01-01 00:00:02.599,40.1115
2020-01-01 00:00:02.600,40.2995
2020-01-01 00:00:02.601,40.4863
2020-01-01 00:00:02.602,40.6713
2020-01-01 00:00:02.603,40.8535
2020-01-01 00:00:02.604,41.0324
2020-01-01 00:00:02.605,41.2073
2020-01-01 00:00:02.606,41.3773
2020-01-01 00:00:02.607,41.5420
2020-01-01 00:00:02.608,41.7005
2020-01-01 00:00:02.609,41.8523
2020-01-01 00:00:02.610,41.9968
2020-01-01 00:00:02.611,42.1335
2020-01-01 00:00:02.612,42.2617
2020-01-01 00:00:02.613,42.3810
2020-01-01 00:00:02.614,42.4909
2020-01-01 00:00:02.615,42.5910
2020-01-01 00:00:02.616,42.6808
2020-01-01 00:00:02.617,42.7601
2020-01-01 00:00:02.618,42.8284
2020-01-01 00:00:02.619,42.8856
2020-01-01 00:00:02.620,42.9315
2020-01-01 00:00:02.621,42.9657
2020-01-01 00:00:02.622,42.9883
2020-01-01 00:00:02.623,42.9990
2020-01-01 00:00:02.624,42.9979
2020-01-01 00:00:02.625,42.9850
2020-01-01 00:00:02.626,42.9603
2020-01-01 00:00:02.627,42.9239
2020-01-01 00:00:02.628,42.8760
2020-01-01 00:00:02.629,42.8168
2020-01-01 00:00:02.630,42.7464
2020-01-01 00:00:02.631,42.6651
2020-01-01 00:00:02.632,42.5734
2020-01-01 00:00:02.633,42.4715
2020-01-01 00:00:02.634,42.3598
2020-01-01 00:00:02.635,42.2389
2020-01-01 00:00:02.636,42.1091
2020-01-01 00:00:02.637,41.9710
2020-01-01 00:00:02.638,41.8251
2020-01-01 00:00:02.639,41.6719
2020-01-01 00:00:02.640,41.5122
2020-01-01 00:00:02.641,41.3466
2020-01-01 00:00:02.642,41.1756
2020-01-01 00:00:02.643,41.0000
2020-01-01 00:00:02.644,40.8204
2020-01-01 00:00:02.645,40.6376
2020-01-01 00:00:02.646,40.4523
2020-01-01 00:00:02.647,40.2651
2020-01-01 00:00:02.648,40.0770
2020-01-01 00:00:02.649,39.8885
2020-01-01 00:00:02.650,39.7005
2020-01-01 00:00:02.651,39.5137
2020-01-01 00:00:02.652,39.3287
2020-01-01 00:00:02.653,39.1465
2020-01-01 00:00:02.654,38.9676
2020-01-01 00:00:02.655,38.7927
2020-01-01 00:00:02.656,38.6227
2020-01-01 00:00:02.657,38.4580
2020-01-01 00:00:02.658,38.2995
2020-01-01 00:00:02.659,38.1477
2020-01-01 00:00:02.660,38.0032
2020-01-01 00:00:02.661,37.8665
2020-01-01 00:00:02.662,37.7383
2020-01-01 00:00:02.663,37.6190
2020-01-01 00:00:02.664,37.5091
2020-01-01 00:00:02.665,37.4090
2020-01-01 00:00:02.666,37.3192
2020-01-01 00:00:02.667,37.2399
2020-01-01 00:00:02.668,37.1716
2020-01-01 00:00:02.669,37.1144
2020-01-01 00:00:02.670,37.0685
2020-01-01 00:00:02.671,37.0343
2020-01-01 00:00:02.672,37.0117
2020-01-01 00:00:02.673,37.0010
2020-01-01 00:00:02.674,37.0021
2020-01-01 00:00:02.675,37.0150
2020-01-01 00:00:02.676,37.0397
2020-01-01 00:00:02.677,37.0761
2020-01-01 00:00:02.678,37.1240
2020-01-01 00:00:02.679,37.1832
2020-01-01 00:00:02.680,37.2536
2020-01-01 00:00:02.681,37.3349
2020-01-01 00:00:02.682,37.4266
2020-01-01 00:00:02.683,37.5285
2020-01-01 00:00:02.684,37.6402
2020-01-01 00:00:02.685,37.7611
2020-01-01 00:00:02.686,37.8909
2020-01-01 00:00:02.687,38.0290
2020-01-01 00:00:02.688,38.1749
2020-01-01 00:00:02.689,38.3281
2020-01-01 00:00:02.690,38.4878
2020-01-01 00:00:02.691,38.6534
2020-01-01 00:00:02.692,38.8244
2020-01-01 00:00:02.693,39.0000
2020-01-01 00:00:02.694,39.1796
2020-01-01 00:00:02.695,39.3624
2020-01-01 00:00:02.696,39.5477
2020-01-01 00:00:02.697,39.7349
2020-01-01 00:00:02.698,39.9230
2020-01-01 00:00:02.699,40.1115
2020-01-01 00:00:02.700,40.2995
2020-01-01 00:00:02.701,40.4863
2020-01-01 00:00:02.702,40.6713
2020-01-01 00:00:02.703,40.8535
2020-01-01 00:00:02.704,41.0324
2020-01-01 00:00:02.705,41.2073
2020-01-01 00:00:02.706,41.3773
2020-01-01 00:00:02.707,41.5420
2020-01-01 00:00:02.708,41.7005
2020-01-01 00:00:02.709,41.8523
2020-01-01 00:00:02.710,41.9968
2020-01-01 00:00:02.711,42.1335
2020-01-01 00:00:02.712,42.2617
2020-01-01 00:00:02.713,42.3810
2020-01-01 00:00:02.714,42.4909
2020-01-01 00:00:02.715,42.5910
2020-01-01 00:00:02.716,42.6808
2020-01-01 00:00:02.717,42.7601
2020-01-01 00:00:02.718,42.8284
2020-01-01 00:00:02.719,42.8856
2020-01-01 00:00:02.720,42.9315
2020-01-01 00:00:02.721,42.9657
2020-01-01 00:00:02.722,42.9883
2020-01-01 00:00:02.723,42.9990
2020-01-01 00:00:02.724,42.9979
2020-01-01 00:00:02.725,42.9850
2020-01-01 00:00:02.726,42.9603
2020-01-01 00:00:02.727,42.9239
2020-01-01 00:00:02.728,42.8760
2020-01-01 00:00:02.729,42.8168
2020-01-01 00:00:02.730,42.7464
2020-01-01 00:00:02.731,42.6651
2020-01-01 00:00:02.732,42.5734
2020-01-01 00:00:02.733,42.4715
2020-01-01 00:00:02.734,42.3598
2020-01-01 00:00:02.735,42.2389
2020-01-01 00:00:02.736,42.1091
2020-01-01 00:00:02.737,41.9710
2020-01-01 00:00:02.738,41.8251
2020-01-01 00:00:02.739,41.6719
2020-01-01 00:00:02.740,41.5122
2020-01-01 00:00:02.741,41.3466
2020-01-01 00:00:02.742,41.1756
2020-01-01 00:00:02.743,41.0000
2020-01-01 00:00:02.744,40.8204
2020-01-01 00:00:02.745,40.6376
2020-01-01 00:00:02.746,40.4523
2020-01-01 00:00:02.747,40.2651
2020-01-01 00:00:02.748,40.0770
2020-01-01 00:00:02.749,39.8885
2020-01-01 00:00:02.750,39.7005
2020-01-01 00:00:02.751,39.5137
2020-01-01 00:00:02.752,39.3287
2020-01-01 00:00:02.753,39.1465
2020-01-01 00:00:02.754,38.9676
2020-01-01 00:00:02.755,38.7927
2020-01-01 00:00:02.756,38.6227
2020-01-01 00:00:02.757,38.4580
2020-01-01 00:00:02.758,38.2995
2020-01-01 00:00:02.759,38.1477
2020-01-01 00:00:02.760,38.0032
2020-01-01 00:00:02.761,37.8665
2020-01-01 00:00:02.762,37.7383
2020-01-01 00:00:02.763,37.6190
2020-01-01 00:00:02.764,37.5091
2020-01-01 00:00:02.765,37.4090
2020-01-01 00:00:02.766,37.3192
2020-01-01 00:00:02.767,37.2399
2020-01-01 00:00:02.768,37.1716
2020-01-01 00:00:02.769,37.1144
2020-01-01 00:00:02.770,37.0685
2020-01-01 00:00:02.771,37.0343
2020-01-01 00:00:02.772,37.0117
2020-01-01 00:00:02.773,37.0010
2020-01-01 00:00:02.774,37.0021
2020-01-01 00:00:02.775,37.0150
2020-01-01 00:00:02.776,37.0397
2020-01-01 00:00:02.777,37.0761
2020-01-01 00:00:02.778,37.1240
2020-01-01 00:00:02.779,37.1832
2020-01-01 00:00:02.780,37.2536
2020-01-01 00:00:02.781,37.3349
2020-01-01 00:00:02.782,37.4266
2020-01-01 00:00:02.783,37.5285
2020-01-01 00:00:02.784,37.6402
2020-01-01 00:00:02.785,37.7611
2020-01-01 00:00:02.786,37.8909
2020-01-01 00:00:02.787,38.0290
2020-01-01 00:00:02.788,38.1749
2020-01-01 00:00:02.789,38.3281
2020-01-01 00:00:02.790,38.4878
2020-01-01 00:00:02.791,38.6534
2020-01-01 00:00:02.792,38.8244
2020-01-01 00:00:02.793,39.0000
2020-01-01 00:00:02.794,39.1796
2020-01-01 00:00:02.795,39.3624
2020-01-01 00:00:02.796,39.5477
2020-01-01 00:00:02.797,39.7349
2020-01-01 00:00:02.798,39.9230
2020-01-01 00:00:02.799,40.1115
2020-01-01 00:00:02.800,40.2995
2020-01-01 00:00:02.801,40.4863
2020-01-01 00:00:02.802,40.6713
2020-01-01 00:00:02.803,40.8535
2020-01-01 00:00:02.804,41.0324
2020-01-01 00:00:02.805,41.2073
2020-01-01 00:00:02.806,41.3773
2020-01-01 00:00:02.807,41.5420
2020-01-01 00:00:02.808,41.7005
2020-01-01 00:00:02.809,41.8523
2020-01-01 00:00:02.810,41.9968
2020-01-01 00:00:02.811,42.1335
2020-01-01 00:00:02.812,42.2617
2020-01-01 00:00:02.813,42.3810
2020-01-01 00:00:02.814,42.4909
2020-01-01 00:00:02.815,42.5910
2020-01-01 00:00:02.816,42.6808
2020-01-01 00:00:02.817,42.7601
2020-01-01 00:00:02.818,42.8284
2020-01-01 00:00:02.819,42.8856
2020-01-01 00:00:02.820,42.9315
2020-01-01 00:00:02.821,42.9657
2020-01-01 00:00:02.822,42.9883
2020-01-01 00:00:02.823,42.9990
2020-01-01 00:00:02.824,42.9979
2020-01-01 00:00:02.825,42.9850
2020-01-01 00:00:02.826,42.9603
2020-01-01 00:00:02.827,42.9239
2020-01-01 00:00:02.828,42.8760
2020-01-01 00:00:02.829,42.8168
2020-01-01 00:00:02.830,42.7464
2020-01-01 00:00:02.831,42.6651
2020-01-01 00:00:02.832,42.5734
2020-01-01 00:00:02.833,42.4715
2020-01-01 00:00:02.834,42.3598
2020-01-01 00:00:02.835,42.2389
2020-01-01 00:00:02.836,42.1091
2020-01-01 00:00:02.837,41.9710
2020-01-01 00:00:02.838,41.8251
2020-01-01 00:00:02.839,41.6719
2020-01-01 00:00:02.840,41.5122
2020-01-01 00:00:02.841,41.3466
2020-01-01 00:00:02.842,41.1756
2020-01-01 00:00:02.843,41.0000
2020-01-01 00:00:02.844,40.8204
2020-01-01 00:00:02.845,40.6376
2020-01-01 00:00:02.846,40.4523
2020-01-01 00:00:02.847,40.2651
2020-01-01 00:00:02.848,40.0770
2020-01-01 00:00:02.849,39.8885
2020-01-01 00:00:02.850,39.7005
2020-01-01 00:00:02.851,39.5137
2020-01-01 00:00:02.852,39.3287
2020-01-01 00:00:02.853,39.1465
2020-01-01 00:00:02.854,38.9676
2020-01-01 00:00:02.855,38.7927
2020-01-01 00:00:02.856,38.6227
2020-01-01 00:00:02.857,38.4580
2020-01-01 00:00:02.858,38.2995
2020-01-01 00:00:02.859,38.1477
2020-01-01 00:00:02.860,38.0032
2020-01-01 00:00:02.861,37.8665
2020-01-01 00:00:02.862,37.7383
2020-01-01 00:00:02.863,37.6190
2020-01-01 00:00:02.864,37.5091
2020-01-01 00:00:02.865,37.4090
2020-01-01 00:00:02.866,37.3192
2020-01-01 00:00:02.867,37.2399
2020-01-01 00:00:02.868,37.1716
2020-01-01 00:00:02.869,37.1144
2020-01-01 00:00:02.870,37.0685
2020-01-01 00:00:02.871,37.0343
2020-01-01 00:00:02.872,37.0117
2020-01-01 00:00:02.873,37.0010
2020-01-01 00:00:02.874,37.0021
2020-01-01 00:00:02.875,37.0150
2020-01-01 00:00:02.876,37.0397
2020-01-01 00:00:02.877,37.0761
2020-01-01 00:00:02.878,37.1240
2020-01-01 00:00:02.879,37.1832
2020-01-01 00:00:02.880,37.2536
2020-01-01 00:00:02.881,37.3349
2020-01-01 00:00:02.882,37.4266
2020-01-01 00:00:02.883,37.5285
2020-01-01 00:00:02.884,37.6402
2020-01-01 00:00:02.885,37.7611
2020-01-01 00:00:02.886,37.8909
2020-01-01 00:00:02.887,38.0290
2020-01-01 00:00:02.888,38.1749
2020-01-01 00:00:02.889,38.3281
2020-01-01 00:00:02.890,38.4878
2020-01-01 00:00:02.891,38.6534
2020-01-01 00:00:02.892,38.8244
2020-01-01 00:00:02.893,39.0000
2020-01-01 00:00:02.894,39.1796
2020-01-01 00:00:02.895,39.3624
2020-01-01 00:00:02.896,39.5477
2020-01-01 00:00:02.897,39.7349
2020-01-01 00:00:02.898,39.9230
2020-01-01 00:00:02.899,40.1115
2020-01-01 00:00:02.900,40.2995
2020-01-01 00:00:02.901,40.4863
2020-01-01 00:00:02.902,40.6713
2020-01-01 00:00:02.903,40.8535
2020-01-01 00:00:02.904,41.0324
2020-01-01 00:00:02.905,41.2073
2020-01-01 00:00:02.906,41.3773
2020-01-01 00:00:02.907,41.5420
2020-01-01 00:00:02.908,41.7005
2020-01-01 00:00:02.909,41.8523
2020-01-01 00:00:02.910,41.9968
2020-01-01 00:00:02.911,42.1335
2020-01-01 00:00:02.912,42.2617
2020-01-01 00:00:02.913,42.3810
2020-01-01 00:00:02.914,42.4909
2020-01-01 00:00:02.915,42.5910
2020-01-01 00:00:02.916,42.6808
2020-01-01 00:00:02.917,42.7601
2020-01-01 00:00:02.918,42.8284
2020-01-01 00:00:02.919,42.8856
2020-01-01 00:00:02.920,42.9315
2020-01-01 00:00:02.921,42.9657
2020-01-01 00:00:02.922,42.9883
2020-01-01 00:00:02.923,42.9990
2020-01-01 00:00:02.924,42.9979
2020-01-01 00:00:02.925,42.9850
2020-01-01 00:00:02.926,42.9603
2020-01-01 00:00:02.927,42.9239
2020-01-01 00:00:02.928,42.8760
2020-01-01 00:00:02.929,42.8168
2020-01-01 00:00:02.930,42.7464
2020-01-01 00:00:02.931,42.6651
2020-01-01 00:00:02.932,42.5734
2020-01-01 00:00:02.933,42.4715
2020-01-01 00:00:02.934,42.3598
2020-01-01 00:00:02.935,42.2389
2020-01-01 00:00:02.936,42.1091
2020-01-01 00:00:02.937,41.9710
2020-01-01 00:00:02.938,41.8251
2020-01-01 00:00:02.939,41.6719
2020-01-01 00:00:02.940,41.5122
2020-01-01 00:00:02.941,41.3466
2020-01-01 00:00:02.942,41.1756
2020-01-01 00:00:02.943,41.0000
2020-01-01 00:00:02.944,40.8204
2020-01-01 00:00:02.945,40.6376
2020-01-01 00:00:02.946,40.4523
2020-01-01 00:00:02.947,40.2651
2020-01-01 00:00:02.948,40.0770
2020-01-01 00:00:02.949,39.8885
2020-01-01 00:00:02.950,39.7005
2020-01-01 00:00:02.951,39.5137
2020-01-01 00:00:02.952,39.3287
2020-01-01 00:00:02.953,39.1465
2020-01-01 00:00:02.954,38.9676
2020-01-01 00:00:02.955,38.7927
2020-01-01 00:00:02.956,38.6227
2020-01-01 00:00:02.957,38.4580
2020-01-01 00:00:02.958,38.2995
2020-01-01 00:00:02.959,38.1477
2020-01-01 00:00:02.960,38.0032
2020-01-01 00:00:02.961,37.8665
2020-01-01 00:00:02.962,37.7383
2020-01-01 00:00:02.963,37.6190
2020-01-01 00:00:02.964,37.5091
2020-01-01 00:00:02.965,37.4090
2020-01-01 00:00:02.966,37.3192
2020-01-01 00:00:02.967,37.2399
2020-01-01 00:00:02.968,37.1716
2020-01-01 00:00:02.969,37.1144
2020-01-01 00:00:02.970,37.0685
2020-01-01 00:00:02.971,37.0343
2020-01-01 00:00:02.972,37.0117
2020-01-01 00:00:02.973,37.0010
2020-01-01 00:00:02.974,37.0021
2020-01-01 00:00:02.975,37.0150
2020-01-01 00:00:02.976,37.0397
2020-01-01 00:00:02.977,37.0761
2020-01-01 00:00:02.978,37.1240
2020-01-01 00:00:02.979,37.1832
2020-01-01 00:00:02.980,37.2536
2020-01-01 00:00:02.981,37.3349
2020-01-01 00:00:02.982,37.4266
2020-01-01 00:00:02.983,37.5285
2020-01-01 00:00:02.984,37.6402
2020-01-01 00:00:02.985,37.7611
2020-01-01 00:00:02.986,37.8909
2020-01-01 00:00:02.987,38.0290
2020-01-01 00:00:02.988,38.1749
2020-01-01 00:00:02.989,38.3281
2020-01-01 00:00:02.990,38.4878
2020-01-01 00:00:02.991,38.6534
2020-01-01 00:00:02.992,38.8244
2020-01-01 00:00:02.993,39.0000
2020-01-01 00:00:02.994,39.1796
2020-01-01 00:00:02.995,39.3624
2020-01-01 00:00:02.996,39.5477
2020-01-01 00:00:02.997,39.7349
2020-01-01 00:00:02.998,39.9230
2020-01-01 00:00:02.999,40.1115
2020-01-01 00:00:03.000,40.2995
2020-01-01 00:00:03.001,40.4863
2020-01-01 00:00:03.002,40.6713
2020-01-01 00:00:03.003,40.8535
2020-01-01 00:00:03.004,41.0324
2020-01-01 00:00:03.005,41.2073
2020-01-01 00:00:03.006,41.3773
2020-01-01 00:00:03.007,41.5420
2020-01-01 00:00:03.008,41.7005
2020-01-01 00:00:03.009,41.8523
2020-01-01 00:00:03.010,41.9968
2020-01-01 00:00:03.011,42.1335
2020-01-01 00:00:03.012,42.2617
2020-01-01 00:00:03.013,42.3810
2020-01-01 00:00:03.014,42.4909
2020-01-01 00:00:03.015,42.5910
2020-01-01 00:00:03.016,42.6808
2020-01-01 00:00:03.017,42.7601
2020-01-01 00:00:03.018,42.8284
2020-01-01 00:00:03.019,42.8856
2020-01-01 00:00:03.020,42.9315
2020-01-01 00:00:03.021,42.9657
2020-01-01 00:00:03.022,42.9883
2020-01-01 00:00:03.023,42.9990
2020-01-01 00:00:03.024,42.9979
2020-01-01 00:00:03.025,42.9850
2020-01-01 00:00:03.026,42.9603
2020-01-01 00:00:03.027,42.9239
2020-01-01 00:00:03.028,42.8760
2020-01-01 00:00:03.029,42.8168
2020-01-01 00:00:03.030,42.7464
2020-01-01 00:00:03.031,42.6651
2020-01-01 00:00:03.032,42.5734
2020-01-01 00:00:03.033,42.4715
2020-01-01 00:00:03.034,42.3598
2020-01-01 00:00:03.035,42.2389
2020-01-01 00:00:03.036,42.1091
2020-01-01 00:00:03.037,41.9710
2020-01-01 00:00:03.038,41.8251
2020-01-01 00:00:03.039,41.6719
2020-01-01 00:00:03.040,41.5122
2020-01-01 00:00:03.041,41.3466
2020-01-01 00:00:03.042,41.1756
2020-01-01 00:00:03.043,41.0000
2020-01-01 00:00:03.044,40.8204
2020-01-01 00:00:03.045,40.6376
2020-01-01 00:00:03.046,40.4523
2020-01-01 00:00:03.047,40.2651
2020-01-01 00:00:03.048,40.0770
2020-01-01 00:00:03.049,39.8885
2020-01-01 00:00:03.050,39.7005
2020-01-01 00:00:03.051,39.5137
2020-01-01 00:00:03.052,39.3287
2020-01-01 00:00:03.053,39.1465
2020-01-01 00:00:03.054,38.9676
2020-01-01 00:00:03.055,38.7927
2020-01-01 00:00:03.056,38.6227
2020-01-01 00:00:03.057,38.4580
2020-01-01 00:00:03.058,38.2995
2020-01-01 00:00:03.059,38.1477
2020-01-01 00:00:03.060,38.0032
2020-01-01 00:00:03.061,37.8665
2020-01-01 00:00:03.062,37.7383
2020-01-01 00:00:03.063,37.6190
2020-01-01 00:00:03.064,37.5091
2020-01-01 00:00:03.065,37.4090
2020-01-01 00:00:03.066,37.3192
2020-01-01 00:00:03.067,37.2399
2020-01-01 00:00:03.068,37.1716
2020-01-01 00:00:03.069,37.1144
2020-01-01 00:00:03.070,37.0685
2020-01-01 00:00:03.071,37.0343
2020-01-01 00:00:03.072,37.0117
2020-01-01 00:00:03.073,37.0010
2020-01-01 00:00:03.074,37.0021
2020-01-01 00:00:03.075,37.0150
2020-01-01 00:00:03.076,37.0397
2020-01-01 00:00:03.077,37.0761
2020-01-01 00:00:03.078,37.1240
2020-01-01 00:00:03.079,37.1832
2020-01-01 00:00:03.080,37.2536
2020-01-01 00:00:03.081,37.3349
2020-01-01 00:00:03.082,37.4266
2020-01-01 00:00:03.083,37.5285
2020-01-01 00:00:03.084,37.6402
2020-01-01 00:00:03.085,37.7611
2020-01-01 00:00:03.086,37.8909
2020-01-01 00:00:03.087,38.0290
2020-01-01 00:00:03.088,38.1749
2020-01-01 00:00:03.089,38.3281
2020-01-01 00:00:03.090,38.4878
2020-01-01 00:00:03.091,38.6534
2020-01-01 00:00:03.092,38.8244
2020-01-01 00:00:03.093,39.0000
2020-01-01 00:00:03.094,39.1796
2020-01-01 00:00:03.095,39.3624
2020-01-01 00:00:03.096,39.5477
2020-01-01 00:00:03.097,39.7349
