Zeit,Wert
2020-01-01 00:00:01.486,284.5897
2020-01-01 00:00:01.487,285.4206
2020-01-01 00:00:01.488,286.3091
2020-01-01 00:00:01.489,287.2515
2020-01-01 00:00:01.490,288.2443
2020-01-01 00:00:01.491,289.2835
2020-01-01 00:00:01.492,290.3649
2020-01-01 00:00:01.493,291.4844
2020-01-01 00:00:01.494,292.6375
2020-01-01 00:00:01.495,293.8197
2020-01-01 00:00:01.496,295.0262
2020-01-01 00:00:01.497,296.2524
2020-01-01 00:00:01.498,297.4933
2020-01-01 00:00:01.499,298.7442
2020-01-01 00:00:01.500,300.0000
2020-01-01 00:00:01.501,301.2558
2020-01-01 00:00:01.502,302.5067
2020-01-01 00:00:01.503,303.7476
2020-01-01 00:00:01.504,304.9738
2020-01-01 00:00:01.505,306.1803
2020-01-01 00:00:01.506,307.3625
2020-01-01 00:00:01.507,308.5156
2020-01-01 00:00:01.508,309.6351
2020-01-01 00:00:01.509,310.7165
2020-01-01 00:00:01.510,311.7557
2020-01-01 00:00:01.511,312.7485
2020-01-01 00:00:01.512,313.6909
2020-01-01 00:00:01.513,314.5794
2020-01-01 00:00:01.514,315.4103
2020-01-01 00:00:01.515,316.1803
2020-01-01 00:00:01.516,316.8866
2020-01-01 00:00:01.517,317.5261
2020-01-01 00:00:01.518,318.0965
2020-01-01 00:00:01.519,318.5955
2020-01-01 00:00:01.520,319.0211
2020-01-01 00:00:01.521,319.3717
2020-01-01 00:00:01.522,319.6457
2020-01-01 00:00:01.523,319.8423
2020-01-01 00:00:01.524,319.9605
2020-01-01 00:00:01.525,320.0000
2020-01-01 00:00:01.526,319.9605
2020-01-01 00:00:01.527,319.8423
2020-01-01 00:00:01.528,319.6457
2020-01-01 00:00:01.529,319.3717
2020-01-01 00:00:01.530,319.0211
2020-01-01 00:00:01.531,318.5955
2020-01-01 00:00:01.532,318.0965
2020-01-01 00:00:01.533,317.5261
2020-01-01 00:00:01.534,316.8866
2020-01-01 00:00:01.535,316.1803
2020-01-01 00:00:01.536,315.4103
2020-01-01 00:00:01.537,314.5794
2020-01-01 00:00:01.538,313.6909
2020-01-01 00:00:01.539,312.7485
2020-01-01 00:00:01.540,311.7557
2020-01-01 00:00:01.541,310.7165
2020-01-01 00:00:01.542,309.6351
2020-01-01 00:00:01.543,308.5156
2020-01-01 00:00:01.544,307.3625
2020-01-01 00:00:01.545,306.1803
2020-01-01 00:00:01.546,304.9738
2020-01-01 00:00:01.547,303.7476
2020-01-01 00:00:01.548,302.5067
2020-01-01 00:00:01.549,301.2558
2020-01-01 00:00:01.550,300.0000
2020-01-01 00:00:01.551,298.7442
2020-01-01 00:00:01.552,297.4933
2020-01-01 00:00:01.553,296.2524
2020-01-01 00:00:01.554,295.0262
2020-01-01 00:00:01.555,293.8197
2020-01-01 00:00:01.556,292.6375
2020-01-01 00:00:01.557,291.4844
2020-01-01 00:00:01.558,290.3649
2020-01-01 00:00:01.559,289.2835
2020-01-01 00:00:01.560,288.2443
2020-01-01 00:00:01.561,287.2515
2020-01-01 00:00:01.562,286.3091
2020-01-01 00:00:01.563,285.4206
2020-01-01 00:00:01.564,284.5897
2020-01-01 00:00:01.565,283.8197
2020-01-01 00:00:01.566,283.1134
2020-01-01 00:00:01.567,282.4739
2020-01-01 00:00:01.568,281.9035
2020-01-01 00:00:01.569,281.4045
2020-01-01 00:00:01.570,280.9789
2020-01-01 00:00:01.571,280.6283
2020-01-01 00:00:01.572,280.3543
2020-01-01 00:00:01.573,280.1577
2020-01-01 00:00:01.574,280.0395
2020-01-01 00:00:01.575,280.0000
2020-01-01 00:00:01.576,280.0395
2020-01-01 00:00:01.577,280.1577
2020-01-01 00:00:01.578,280.3543
2020-01-01 00:00:01.579,280.6283
2020-01-01 00:00:01.580,280.9789
2020-01-01 00:00:01.581,281.4045
2020-01-01 00:00:01.582,281.9035
2020-01-01 00:00:01.583,282.4739
2020-01-01 00:00:01.584,283.1134
2020-01-01 00:00:01.585,283.8197
2020-01-01 00:00:01.586,284.5897
2020-01-01 00:00:01.587,285.4206
2020-01-01 00:00:01.588,286.3091
2020-01-01 00:00:01.589,287.2515
2020-01-01 00:00:01.590,288.2443
2020-01-01 00:00:01.591,289.2835
2020-01-01 00:00:01.592,290.3649
2020-01-01 00:00:01.593,291.4844
2020-01-01 00:00:01.594,292.6375
2020-01-01 00:00:01.595,293.8197
2020-01-01 00:00:01.596,295.0262
2020-01-01 00:00:01.597,296.2524
2020-01-01 00:00:01.598,297.4933
2020-01-01 00:00:01.599,298.7442
2020-01-01 00:00:01.600,300.0000
2020-01-01 00:00:01.601,301.2558
2020-01-01 00:00:01.602,302.5067
2020-01-01 00:00:01.603,303.7476
2020-01-01 00:00:01.604,304.9738
2020-01-01 00:00:01.605,306.1803
2020-01-01 00:00:01.606,307.3625
2020-01-01 00:00:01.607,308.5156
2020-01-01 00:00:01.608,309.6351
2020-01-01 00:00:01.609,310.7165
2020-01-01 00:00:01.610,311.7557
2020-01-01 00:00:01.611,312.7485
2020-01-01 00:00:01.612,313.6909
2020-01-01 00:00:01.613,314.5794
2020-01-01 00:00:01.614,315.4103
2020-01-01 00:00:01.615,316.1803
2020-01-01 00:00:01.616,316.8866
2020-01-01 00:00:01.617,317.5261
2020-01-01 00:00:01.618,318.0965
2020-01-01 00:00:01.619,318.5955
2020-01-01 00:00:01.620,319.0211
2020-01-01 00:00:01.621,319.3717
2020-01-01 00:00:01.622,319.6457
2020-01-01 00:00:01.623,319.8423
2020-01-01 00:00:01.624,319.9605
2020-01-01 00:00:01.625,320.0000
2020-01-01 00:00:01.626,319.9605
2020-01-01 00:00:01.627,319.8423
2020-01-01 00:00:01.628,319.6457
2020-01-01 00:00:01.629,319.3717
2020-01-01 00:00:01.630,319.0211
2020-01-01 00:00:01.631,318.5955
2020-01-01 00:00:01.632,318.0965
2020-01-01 00:00:01.633,317.5261
2020-01-01 00:00:01.634,316.8866
2020-01-01 00:00:01.635,316.1803
2020-01-01 00:00:01.636,315.4103
2020-01-01 00:00:01.637,314.5794
2020-01-01 00:00:01.638,313.6909
2020-01-01 00:00:01.639,312.7485
2020-01-01 00:00:01.640,311.7557
2020-01-01 00:00:01.641,310.7165
2020-01-01 00:00:01.642,309.6351
2020-01-01 00:00:01.643,308.5156
2020-01-01 00:00:01.644,307.3625
2020-01-01 00:00:01.645,306.1803
2020-01-01 00:00:01.646,304.9738
2020-01-01 00:00:01.647,303.7476
2020-01-01 00:00:01.648,302.5067
2020-01-01 00:00:01.649,301.2558
2020-01-01 00:00:01.650,300.0000
2020-01-01 00:00:01.651,298.7442
2020-01-01 00:00:01.652,297.4933
2020-01-01 00:00:01.653,296.2524
2020-01-01 00:00:01.654,295.0262
2020-01-01 00:00:01.655,293.8197
2020-01-01 00:00:01.656,292.6375
2020-01-01 00:00:01.657,291.4844
2020-01-01 00:00:01.658,290.3649
2020-01-01 00:00:01.659,289.2835
2020-01-01 00:00:01.660,288.2443
2020-01-01 00:00:01.661,287.2515
2020-01-01 00:00:01.662,286.3091
2020-01-01 00:00:01.663,285.4206
2020-01-01 00:00:01.664,284.5897
2020-01-01 00:00:01.665,283.8197
2020-01-01 00:00:01.666,283.1134
2020-01-01 00:00:01.667,282.4739
2020-01-01 00:00:01.668,281.9035
2020-01-01 00:00:01.669,281.4045
2020-01-01 00:00:01.670,280.9789
2020-01-01 00:00:01.671,280.6283
2020-01-01 00:00:01.672,280.3543
2020-01-01 00:00:01.673,280.1577
2020-01-01 00:00:01.674,280.0395
2020-01-01 00:00:01.675,280.0000
2020-01-01 00:00:01.676,280.0395
2020-01-01 00:00:01.677,280.1577
2020-01-01 00:00:01.678,280.3543
2020-01-01 00:00:01.679,280.6283
2020-01-01 00:00:01.680,280.9789
2020-01-01 00:00:01.681,281.4045
2020-01-01 00:00:01.682,281.9035
2020-01-01 00:00:01.683,282.4739
2020-01-01 00:00:01.684,283.1134
2020-01-01 00:00:01.685,283.8197
2020-01-01 00:00:01.686,284.5897
2020-01-01 00:00:01.687,285.4206
2020-01-01 00:00:01.688,286.3091
2020-01-01 00:00:01.689,287.2515
2020-01-01 00:00:01.690,288.2443
2020-01-01 00:00:01.691,289.2835
2020-01-01 00:00:01.692,290.3649
2020-01-01 00:00:01.693,291.4844
2020-01-01 00:00:01.694,292.6375
2020-01-01 00:00:01.695,293.8197
2020-01-01 00:00:01.696,295.0262
2020-01-01 00:00:01.697,296.2524
2020-01-01 00:00:01.698,297.4933
2020-01-01 00:00:01.699,298.7442
2020-01-01 00:00:01.700,300.0000
2020-01-01 00:00:01.701,301.2558
2020-01-01 00:00:01.702,302.5067
2020-01-01 00:00:01.703,303.7476
2020-01-01 00:00:01.704,304.9738
2020-01-01 00:00:01.705,306.1803
2020-01-01 00:00:01.706,307.3625
2020-01-01 00:00:01.707,308.5156
2020-01-01 00:00:01.708,309.6351
2020-01-01 00:00:01.709,310.7165
2020-01-01 00:00:01.710,311.7557
2020-01-01 00:00:01.711,312.7485
2020-01-01 00:00:01.712,313.6909
2020-01-01 00:00:01.713,314.5794
2020-01-01 00:00:01.714,315.4103
2020-01-01 00:00:01.715,316.1803
2020-01-01 00:00:01.716,316.8866
2020-01-01 00:00:01.717,317.5261
2020-01-01 00:00:01.718,318.0965
2020-01-01 00:00:01.719,318.5955
2020-01-01 00:00:01.720,319.0211
2020-01-01 00:00:01.721,319.3717
2020-01-01 00:00:01.722,319.6457
2020-01-01 00:00:01.723,319.8423
2020-01-01 00:00:01.724,319.9605
2020-01-01 00:00:01.725,320.0000
2020-01-01 00:00:01.726,319.9605
2020-01-01 00:00:01.727,319.8423
2020-01-01 00:00:01.728,319.6457
2020-01-01 00:00:01.729,319.3717
2020-01-01 00:00:01.730,319.0211
2020-01-01 00:00:01.731,318.5955
2020-01-01 00:00:01.732,318.0965
2020-01-01 00:00:01.733,317.5261
2020-01-01 00:00:01.734,316.8866
2020-01-01 00:00:01.735,316.1803
2020-01-01 00:00:01.736,315.4103
2020-01-01 00:00:01.737,314.5794
2020-01-01 00:00:01.738,313.6909
2020-01-01 00:00:01.739,312.7485
2020-01-01 00:00:01.740,311.7557
2020-01-01 00:00:01.741,310.7165
2020-01-01 00:00:01.742,309.6351
2020-01-01 00:00:01.743,308.5156
2020-01-01 00:00:01.744,307.3625
2020-01-01 00:00:01.745,306.1803
2020-01-01 00:00:01.746,304.9738
2020-01-01 00:00:01.747,303.7476
2020-01-01 00:00:01.748,302.5067
2020-01-01 00:00:01.749,301.2558
2020-01-01 00:00:01.750,300.0000
2020-01-01 00:00:01.751,298.7442
2020-01-01 00:00:01.752,297.4933
2020-01-01 00:00:01.753,296.2524
2020-01-01 00:00:01.754,295.0262
2020-01-01 00:00:01.755,293.8197
2020-01-01 00:00:01.756,292.6375
2020-01-01 00:00:01.757,291.4844
2020-01-01 00:00:01.758,290.3649
2020-01-01 00:00:01.759,289.2835
2020-01-01 00:00:01.760,288.2443
2020-01-01 00:00:01.761,287.2515
2020-01-01 00:00:01.762,286.3091
2020-01-01 00:00:01.763,285.4206
2020-01-01 00:00:01.764,284.5897
2020-01-01 00:00:01.765,283.8197
2020-01-01 00:00:01.766,283.1134
2020-01-01 00:00:01.767,282.4739
2020-01-01 00:00:01.768,281.9035
2020-01-01 00:00:01.769,281.4045
2020-01-01 00:00:01.770,280.9789
2020-01-01 00:00:01.771,280.6283
2020-01-01 00:00:01.772,280.3543
2020-01-01 00:00:01.773,280.1577
2020-01-01 00:00:01.774,280.0395
2020-01-01 00:00:01.775,280.0000
2020-01-01 00:00:01.776,280.0395
2020-01-01 00:00:01.777,280.1577
2020-01-01 00:00:01.778,280.3543
2020-01-01 00:00:01.779,280.6283
2020-01-01 00:00:01.780,280.9789
2020-01-01 00:00:01.781,281.4045
2020-01-01 00:00:01.782,281.9035
2020-01-01 00:00:01.783,282.4739
2020-01-01 00:00:01.784,283.1134
2020-01-01 00:00:01.785,283.8197
2020-01-01 00:00:01.786,284.5897
2020-01-01 00:00:01.787,285.4206
2020-01-01 00:00:01.788,286.3091
2020-01-01 00:00:01.789,287.2515
2020-01-01 00:00:01.790,288.2443
2020-01-01 00:00:01.791,289.2835
2020-01-01 00:00:01.792,290.3649
2020-01-01 00:00:01.793,291.4844
2020-01-01 00:00:01.794,292.6375
2020-01-01 00:00:01.795,293.8197
2020-01-01 00:00:01.796,295.0262
2020-01-01 00:00:01.797,296.2524
2020-01-01 00:00:01.798,297.4933
2020-01-01 00:00:01.799,298.7442
2020-01-01 00:00:01.800,300.0000
2020-01-01 00:00:01.801,301.2558
2020-01-01 00:00:01.802,302.5067
2020-01-01 00:00:01.803,303.7476
2020-01-01 00:00:01.804,304.9738
2020-01-01 00:00:01.805,306.1803
2020-01-01 00:00:01.806,307.3625
2020-01-01 00:00:01.807,308.5156
2020-01-01 00:00:01.808,309.6351
2020-01-01 00:00:01.809,310.7165
2020-01-01 00:00:01.810,311.7557
2020-01-01 00:00:01.811,312.7485
2020-01-01 00:00:01.812,313.6909
2020-01-01 00:00:01.813,314.5794
2020-01-01 00:00:01.814,315.4103
2020-01-01 00:00:01.815,316.1803
2020-01-01 00:00:01.816,316.8866
2020-01-01 00:00:01.817,317.5261
2020-01-01 00:00:01.818,318.0965
2020-01-01 00:00:01.819,318.5955
2020-01-01 00:00:01.820,319.0211
2020-01-01 00:00:01.821,319.3717
2020-01-01 00:00:01.822,319.6457
2020-01-01 00:00:01.823,319.8423
2020-01-01 00:00:01.824,319.9605
2020-01-01 00:00:01.825,320.0000
2020-01-01 00:00:01.826,319.9605
2020-01-01 00:00:01.827,319.8423
2020-01-01 00:00:01.828,319.6457
2020-01-01 00:00:01.829,319.3717
2020-01-01 00:00:01.830,319.0211
2020-01-01 00:00:01.831,318.5955
2020-01-01 00:00:01.832,318.0965
2020-01-01 00:00:01.833,317.5261
2020-01-01 00:00:01.834,316.8866
2020-01-01 00:00:01.835,316.1803
2020-01-01 00:00:01.836,315.4103
2020-01-01 00:00:01.837,314.5794
2020-01-01 00:00:01.838,313.6909
2020-01-01 00:00:01.839,312.7485
2020-01-01 00:00:01.840,311.7557
2020-01-01 00:00:01.841,310.7165
2020-01-01 00:00:01.842,309.6351
2020-01-01 00:00:01.843,308.5156
2020-01-01 00:00:01.844,307.3625
2020-01-01 00:00:01.845,306.1803
2020-01-01 00:00:01.846,304.9738
2020-01-01 00:00:01.847,303.7476
2020-01-01 00:00:01.848,302.5067
2020-01-01 00:00:01.849,301.2558
2020-01-01 00:00:01.850,300.0000
2020-01-01 00:00:01.851,298.7442
2020-01-01 00:00:01.852,297.4933
2020-01-01 00:00:01.853,296.2524
2020-01-01 00:00:01.854,295.0262
2020-01-01 00:00:01.855,293.8197
2020-01-01 00:00:01.856,292.6375
2020-01-01 00:00:01.857,291.4844
2020-01-01 00:00:01.858,290.3649
2020-01-01 00:00:01.859,289.2835
2020-01-01 00:00:01.860,288.2443
2020-01-01 00:00:01.861,287.2515
2020-01-01 00:00:01.862,286.3091
2020-01-01 00:00:01.863,285.4206
2020-01-01 00:00:01.864,284.5897
2020-01-01 00:00:01.865,283.8197
2020-01-01 00:00:01.866,283.1134
2020-01-01 00:00:01.867,282.4739
2020-01-01 00:00:01.868,281.9035
2020-01-01 00:00:01.869,281.4045
2020-01-01 00:00:01.870,280.9789
2020-01-01 00:00:01.871,280.6283
2020-01-01 00:00:01.872,280.3543
2020-01-01 00:00:01.873,280.1577
2020-01-01 00:00:01.874,280.0395
2020-01-01 00:00:01.875,280.0000
2020-01-01 00:00:01.876,280.0395
2020-01-01 00:00:01.877,280.1577
2020-01-01 00:00:01.878,280.3543
2020-01-01 00:00:01.879,280.6283
2020-01-01 00:00:01.880,280.9789
2020-01-01 00:00:01.881,281.4045
2020-01-01 00:00:01.882,281.9035
2020-01-01 00:00:01.883,282.4739
2020-01-01 00:00:01.884,283.1134
2020-01-01 00:00:01.885,283.8197
2020-01-01 00:00:01.886,284.5897
2020-01-01 00:00:01.887,285.4206
2020-01-01 00:00:01.888,286.3091
2020-01-01 00:00:01.889,287.2515
2020-01-01 00:00:01.890,288.2443
2020-01-01 00:00:01.891,289.2835
2020-01-01 00:00:01.892,290.3649
2020-01-01 00:00:01.893,291.4844
2020-01-01 00:00:01.894,292.6375
2020-01-01 00:00:01.895,293.8197
2020-01-01 00:00:01.896,295.0262
2020-01-01 00:00:01.897,296.2524
2020-01-01 00:00:01.898,297.4933
2020-01-01 00:00:01.899,298.7442
2020-01-01 00:00:01.900,300.0000
2020-01-01 00:00:01.901,301.2558
2020-01-01 00:00:01.902,302.5067
2020-01-01 00:00:01.903,303.7476
2020-01-01 00:00:01.904,304.9738
2020-01-01 00:00:01.905,306.1803
2020-01-01 00:00:01.906,307.3625
2020-01-01 00:00:01.907,308.5156
2020-01-01 00:00:01.908,309.6351
2020-01-01 00:00:01.909,310.7165
2020-01-01 00:00:01.910,311.7557
2020-01-01 00:00:01.911,312.7485
2020-01-01 00:00:01.912,313.6909
2020-01-01 00:00:01.913,314.5794
2020-01-01 00:00:01.914,315.4103
2020-01-01 00:00:01.915,316.1803
2020-01-01 00:00:01.916,316.8866
2020-01-01 00:00:01.917,317.5261
2020-01-01 00:00:01.918,318.0965
2020-01-01 00:00:01.919,318.5955
2020-01-01 00:00:01.920,319.0211
2020-01-01 00:00:01.921,319.3717
2020-01-01 00:00:01.922,319.6457
2020-01-01 00:00:01.923,319.8423
2020-01-01 00:00:01.924,319.9605
2020-01-01 00:00:01.925,320.0000
2020-01-01 00:00:01.926,319.9605
2020-01-01 00:00:01.927,319.8423
2020-01-01 00:00:01.928,319.6457
2020-01-01 00:00:01.929,319.3717
2020-01-01 00:00:01.930,319.0211
2020-01-01 00:00:01.931,318.5955
2020-01-01 00:00:01.932,318.0965
2020-01-01 00:00:01.933,317.5261
2020-01-01 00:00:01.934,316.8866
2020-01-01 00:00:01.935,316.1803
2020-01-01 00:00:01.936,315.4103
2020-01-01 00:00:01.937,314.5794
2020-01-01 00:00:01.938,313.6909
2020-01-01 00:00:01.939,312.7485
2020-01-01 00:00:01.940,311.7557
2020-01-01 00:00:01.941,310.7165
2020-01-01 00:00:01.942,309.6351
2020-01-01 00:00:01.943,308.5156
2020-01-01 00:00:01.944,307.3625
2020-01-01 00:00:01.945,306.1803
2020-01-01 00:00:01.946,304.9738
2020-01-01 00:00:01.947,303.7476
2020-01-01 00:00:01.948,302.5067
2020-01-01 00:00:01.949,301.2558
2020-01-01 00:00:01.950,300.0000
2020-01-01 00:00:01.951,298.7442
2020-01-01 00:00:01.952,297.4933
2020-01-01 00:00:01.953,296.2524
2020-01-01 00:00:01.954,295.0262
2020-01-01 00:00:01.955,293.8197
2020-01-01 00:00:01.956,292.6375
2020-01-01 00:00:01.957,291.4844
2020-01-01 00:00:01.958,290.3649
2020-01-01 00:00:01.959,289.2835
2020-01-01 00:00:01.960,288.2443
2020-01-01 00:00:01.961,287.2515
2020-01-01 00:00:01.962,286.3091
2020-01-01 00:00:01.963,285.4206
2020-01-01 00:00:01.964,284.5897
2020-01-01 00:00:01.965,283.8197
2020-01-01 00:00:01.966,283.1134
2020-01-01 00:00:01.967,282.4739
2020-01-01 00:00:01.968,281.9035
2020-01-01 00:00:01.969,281.4045
2020-01-01 00:00:01.970,280.9789
2020-01-01 00:00:01.971,280.6283
2020-01-01 00:00:01.972,280.3543
2020-01-01 00:00:01.973,280.1577
2020-01-01 00:00:01.974,280.0395
2020-01-01 00:00:01.975,280.0000
2020-01-01 00:00:01.976,280.0395
2020-01-01 00:00:01.977,280.1577
2020-01-01 00:00:01.978,280.3543
2020-01-01 00:00:01.979,280.6283
2020-01-01 00:00:01.980,280.9789
2020-01-01 00:00:01.981,281.4045
2020-01-01 00:00:01.982,281.9035
2020-01-01 00:00:01.983,282.4739
2020-01-01 00:00:01.984,283.1134
2020-01-01 00:00:01.985,283.8197
2020-01-01 00:00:01.986,284.5897
2020-01-01 00:00:01.987,285.4206
2020-01-01 00:00:01.988,286.3091
2020-01-01 00:00:01.989,287.2515
2020-01-01 00:00:01.990,288.2443
2020-01-01 00:00:01.991,289.2835
2020-01-01 00:00:01.992,290.3649
2020-01-01 00:00:01.993,291.4844
2020-01-01 00:00:01.994,292.6375
2020-01-01 00:00:01.995,293.8197
2020-01-01 00:00:01.996,295.0262
2020-01-01 00:00:01.997,296.2524
2020-01-01 00:00:01.998,297.4933
2020-01-01 00:00:01.999,298.7442
2020-01-01 00:00:02.000,300.0000
2020-01-01 00:00:02.001,301.2558
2020-01-01 00:00:02.002,302.5067
2020-01-01 00:00:02.003,303.7476
2020-01-01 00:00:02.004,304.9738
2020-01-01 00:00:02.005,306.1803
2020-01-01 00:00:02.006,307.3625
2020-01-01 00:00:02.007,308.5156
2020-01-01 00:00:02.008,309.6351
2020-01-01 00:00:02.009,310.7165
2020-01-01 00:00:02.010,311.7557
2020-01-01 00:00:02.011,312.7485
2020-01-01 00:00:02.012,313.6909
2020-01-01 00:00:02.013,314.5794
2020-01-01 00:00:02.014,315.4103
2020-01-01 00:00:02.015,316.1803
2020-01-01 00:00:02.016,316.8866
2020-01-01 00:00:02.017,317.5261
2020-01-01 00:00:02.018,318.0965
2020-01-01 00:00:02.019,318.5955
2020-01-01 00:00:02.020,319.0211
2020-01-01 00:00:02.021,319.3717
2020-01-01 00:00:02.022,319.6457
2020-01-01 00:00:02.023,319.8423
2020-01-01 00:00:02.024,319.9605
2020-01-01 00:00:02.025,320.0000
2020-01-01 00:00:02.026,319.9605
2020-01-01 00:00:02.027,319.8423
2020-01-01 00:00:02.028,319.6457
2020-01-01 00:00:02.029,319.3717
2020-01-01 00:00:02.030,319.0211
2020-01-01 00:00:02.031,318.5955
2020-01-01 00:00:02.032,318.0965
2020-01-01 00:00:02.033,317.5261
2020-01-01 00:00:02.034,316.8866
2020-01-01 00:00:02.035,316.1803
2020-01-01 00:00:02.036,315.4103
2020-01-01 00:00:02.037,314.5794
2020-01-01 00:00:02.038,313.6909
2020-01-01 00:00:02.039,312.7485
2020-01-01 00:00:02.040,311.7557
2020-01-01 00:00:02.041,310.7165
2020-01-01 00:00:02.042,309.6351
2020-01-01 00:00:02.043,308.5156
2020-01-01 00:00:02.044,307.3625
2020-01-01 00:00:02.045,306.1803
2020-01-01 00:00:02.046,304.9738
2020-01-01 00:00:02.047,303.7476
2020-01-01 00:00:02.048,302.5067
2020-01-01 00:00:02.049,301.2558
2020-01-01 00:00:02.050,300.0000
2020-01-01 00:00:02.051,298.7442
2020-01-01 00:00:02.052,297.4933
2020-01-01 00:00:02.053,296.2524
2020-01-01 00:00:02.054,295.0262
2020-01-01 00:00:02.055,293.8197
2020-01-01 00:00:02.056,292.6375
2020-01-01 00:00:02.057,291.4844
2020-01-01 00:00:02.058,290.3649
2020-01-01 00:00:02.059,289.2835
2020-01-01 00:00:02.060,288.2443
2020-01-01 00:00:02.061,287.2515
2020-01-01 00:00:02.062,286.3091
2020-01-01 00:00:02.063,285.4206
2020-01-01 00:00:02.064,284.5897
2020-01-01 00:00:02.065,283.8197
2020-01-01 00:00:02.066,283.1134
2020-01-01 00:00:02.067,282.4739
2020-01-01 00:00:02.068,281.9035
2020-01-01 00:00:02.069,281.4045
2020-01-01 00:00:02.070,280.9789
2020-01-01 00:00:02.071,280.6283
2020-01-01 00:00:02.072,280.3543
2020-01-01 00:00:02.073,280.1577
2020-01-01 00:00:02.074,280.0395
2020-01-01 00:00:02.075,280.0000
2020-01-01 00:00:02.076,280.0395
2020-01-01 00:00:02.077,280.1577
2020-01-01 00:00:02.078,280.3543
2020-01-01 00:00:02.079,280.6283
2020-01-01 00:00:02.080,280.9789
2020-01-01 00:00:02.081,281.4045
2020-01-01 00:00:02.082,281.9035
2020-01-01 00:00:02.083,282.4739
2020-01-01 00:00:02.084,283.1134
2020-01-01 00:00:02.085,283.8197
2020-01-01 00:00:02.086,284.5897
2020-01-01 00:00:02.087,285.4206
2020-01-01 00:00:02.088,286.3091
2020-01-01 00:00:02.089,287.2515
2020-01-01 00:00:02.090,288.2443
2020-01-01 00:00:02.091,289.2835
2020-01-01 00:00:02.092,290.3649
2020-01-01 00:00:02.093,291.4844
2020-01-01 00:00:02.094,292.6375
2020-01-01 00:00:02.095,293.8197
2020-01-01 00:00:02.096,295.0262
2020-01-01 00:00:02.097,296.2524
2020-01-01 00:00:02.098,297.4933
2020-01-01 00:00:02.099,298.7442
2020-01-01 00:00:02.100,300.0000
2020-01-01 00:00:02.101,301.2558
2020-01-01 00:00:02.102,302.5067
2020-01-01 00:00:02.103,303.7476
2020-01-01 00:00:02.104,304.9738
2020-01-01 00:00:02.105,306.1803
2020-01-01 00:00:02.106,307.3625
2020-01-01 00:00:02.107,308.5156
2020-01-01 00:00:02.108,309.6351
2020-01-01 00:00:02.109,310.7165
2020-01-01 00:00:02.110,311.7557
2020-01-01 00:00:02.111,312.7485
2020-01-01 00:00:02.112,313.6909
2020-01-01 00:00:02.113,314.5794
2020-01-01 00:00:02.114,315.4103
2020-01-01 00:00:02.115,316.1803
2020-01-01 00:00:02.116,316.8866
2020-01-01 00:00:02.117,317.5261
2020-01-01 00:00:02.118,318.0965
2020-01-01 00:00:02.119,318.5955
2020-01-01 00:00:02.120,319.0211
2020-01-01 00:00:02.121,319.3717
2020-01-01 00:00:02.122,319.6457
2020-01-01 00:00:02.123,319.8423
2020-01-01 00:00:02.124,319.9605
2020-01-01 00:00:02.125,320.0000
2020-01-01 00:00:02.126,319.9605
2020-01-01 00:00:02.127,319.8423
2020-01-01 00:00:02.128,319.6457
2020-01-01 00:00:02.129,319.3717
2020-01-01 00:00:02.130,319.0211
2020-01-01 00:00:02.131,318.5955
2020-01-01 00:00:02.132,318.0965
2020-01-01 00:00:02.133,317.5261
2020-01-01 00:00:02.134,316.8866
2020-01-01 00:00:02.135,316.1803
2020-01-01 00:00:02.136,315.4103
2020-01-01 00:00:02.137,314.5794
2020-01-01 00:00:02.138,313.6909
2020-01-01 00:00:02.139,312.7485
2020-01-01 00:00:02.140,311.7557
2020-01-01 00:00:02.141,310.7165
2020-01-01 00:00:02.142,309.6351
2020-01-01 00:00:02.143,308.5156
2020-01-01 00:00:02.144,307.3625
2020-01-01 00:00:02.145,306.1803
2020-01-01 00:00:02.146,304.9738
2020-01-01 00:00:02.147,303.7476
2020-01-01 00:00:02.148,302.5067
2020-01-01 00:00:02.149,301.2558
2020-01-01 00:00:02.150,300.0000
2020-01-01 00:00:02.151,298.7442
2020-01-01 00:00:02.152,297.4933
2020-01-01 00:00:02.153,296.2524
2020-01-01 00:00:02.154,295.0262
2020-01-01 00:00:02.155,293.8197
2020-01-01 00:00:02.156,292.6375
2020-01-01 00:00:02.157,291.4844
2020-01-01 00:00:02.158,290.3649
2020-01-01 00:00:02.159,289.2835
2020-01-01 00:00:02.160,288.2443
2020-01-01 00:00:02.161,287.2515
2020-01-01 00:00:02.162,286.3091
2020-01-01 00:00:02.163,285.4206
2020-01-01 00:00:02.164,284.5897
2020-01-01 00:00:02.165,283.8197
2020-01-01 00:00:02.166,283.1134
2020-01-01 00:00:02.167,282.4739
2020-01-01 00:00:02.168,281.9035
2020-01-01 00:00:02.169,281.4045
2020-01-01 00:00:02.170,280.9789
2020-01-01 00:00:02.171,280.6283
2020-01-01 00:00:02.172,280.3543
2020-01-01 00:00:02.173,280.1577
2020-01-01 00:00:02.174,280.0395
2020-01-01 00:00:02.175,280.0000
2020-01-01 00:00:02.176,280.0395
2020-01-01 00:00:02.177,280.1577
2020-01-01 00:00:02.178,280.3543
2020-01-01 00:00:02.179,280.6283
2020-01-01 00:00:02.180,280.9789
2020-01-01 00:00:02.181,281.4045
2020-01-01 00:00:02.182,281.9035
2020-01-01 00:00:02.183,282.4739
2020-01-01 00:00:02.184,283.1134
